,label,text
864,0,Did u find out what time the bus is at coz i need to sort some stuff out.
660,1,88800 and 89034 are premium phone services call 08718711108
5553,0,Hahaha..use your brain dear
4327,0,That seems unnecessarily hostile
4544,0,I've been trying to reach him without success
5477,0,What Today-sunday..sunday is holiday..so no work..
5383,0,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.
4943,0,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice..."
2911,0,How do you guys go to see movies on your side.
3166,0,Cheers for the card ... Is it that time of year already?
1930,1,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.
3584,0,I sent your maga that money yesterday oh.
1112,0,"Awesome, think we can get an 8th at usf some time tonight?"
1845,0,Da is good good player.why he is unsold.
4328,0,Dude got a haircut. Now its breezy up there
3768,0,"Sir Goodmorning, Once free call me."
2343,1,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D
4699,0,Don no da:)whats you plan?
4170,0,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic
452,0,Thanks for this hope you had a good day today
1917,0,Fffff. Can you text kadeem or are you too far gone
1048,1,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!"
3532,0,Prepare to be pounded every night...
856,1,Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.
1800,0,"If we hit it off, you can move in with me :)"
4870,0,1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.
4079,0,Gam gone after outstanding innings.
2476,0,Mm i am on the way to railway
2014,1,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
1908,0,ELLO BABE U OK?
2813,0,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
3150,0,"Sorry,  in meeting I'll call you later"
5335,0,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.
5208,0,Hi.what you think about match?
2500,0,Yup i've finished c ü there...
465,0,Ok i am on the way to railway
3154,0,I tagged MY friends that you seemed to count as YOUR friends.
758,0,"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!"
4856,0,Same to u...
1832,0,Hello- thanx for taking that call. I got a job! Starts on monday!
5248,0,U come n search tat vid..not finishd..
1216,0,"that would be good … I'll phone you tomo lunchtime, shall I, to organise something?"
2698,0,Can you use foreign stamps for whatever you send them off for? 
1495,0,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c
2189,1,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF
2546,0,So are you guys asking that i get that slippers again or its gone with last year
2755,0,Ok Chinese food on its way. When I get fat you're paying for my lipo.
1513,0,"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*"
4968,1,You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill
4350,0,Ü bot notes oredi... Cos i juz rem i got...
3586,0,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
5363,0,"I think your mentor is , but not 100 percent sure."
3880,0,She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up
4871,0,Dip's cell dead. So i m coming with him. U better respond else we shall come back.
3998,1,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
316,0,K.k:)advance happy pongal.
4659,0,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age
2019,0,Ya it came a while ago
3898,0,No. Thank you. You've been wonderful
4626,0,I'm on the bus. Love you
120,1,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires
1518,1,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.
2362,0,Hi. I'm sorry i missed your call. Can you pls call back.
4747,0,Orh i tot u say she now still dun believe.
3601,0,I know you mood off today
2026,0,"Yes obviously, but you are the eggs-pert and the potato head… Speak soon! "
1327,0,"Sorry, was in the bathroom, sup"
5101,0,Nope thats fine. I might have a nap tho! 
2050,0,How much is blackberry bold2 in nigeria.
2392,0,PICK UR FONE UP NOW U DUMB?
28,0,"I'm back &amp; we're packing the car now, I'll let you know if there's room"
5559,0,if you aren't here in the next  &lt;#&gt;  hours imma flip my shit
1957,0,K...k:)why cant you come here and search job:)
3547,0,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK MORROW. C U THIS WK? WHO WAS THE MSG 4?  RANDOM!
2576,0,Now thats going to ruin your thesis!
2524,0,"Sorry, I'll call later"
1173,0,Happy new years melody!
3244,0,Pls accept me for one day. Or am begging you change the number.
1287,0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
1177,0,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? "
1808,0,Do have a nice day today. I love you so dearly.
1537,0,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!
3578,0,Yeah confirmed for you staying at  that weekend
3603,0,Cps is causing the outages to conserve energy.
3204,0,Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again
1477,0,I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?
2944,0,No message..no responce..what happend?
1151,0,(That said can you text him one more time?)
2309,1,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP Arrow
4258,1,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
3484,0,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*"
561,0,Hi msg me:)i'm in office..
4701,1,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk"
3876,0,Okie but i scared u say i fat... Then u dun wan me already...
338,0,Just sleeping..and surfing
2233,0,Nothing just getting msgs by dis name wit different no's..
4930,1,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
481,0,"Almost there, see u in a sec"
58,0,Tell where you reached
4874,0,Lol! Oops sorry! Have fun. 
566,0,"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?"
2840,0,"Easy mate, * guess the quick drink was bit ambitious."
3559,0,No da. . Vijay going to talk in jaya tv
2229,0,Those were my exact intentions
1821,0,I'll probably be by tomorrow (or even later tonight if something's going on)
4288,0,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-)
4216,0,No dear i was sleeping :-P
2741,0,Nothing. Can...
5022,0,:-( sad puppy noise
4122,0,Yunny... I'm goin to be late
3459,0,Have your lunch and come quickly and open the door:)
102,0,I'm still looking for a car to buy. And have not gone 4the driving test yet.
3098,0,"Yo, you at jp and hungry like a mofo?"
4361,0,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! "
2727,0,No i am not having not any movies in my laptop
4687,0,But pls dont play in others life.
555,0,I‘ll have a look at the frying pan in case it‘s cheap or a book perhaps. No that‘s silly a frying pan isn‘t likely to be a book
1822,0,I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night
3984,0,Nationwide auto centre (or something like that) on Newport road. I liked them there
2978,0,"Ok omw now, you at castor?"
4824,0,:-) :-)
939,1,"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+"
4811,0,"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday"
4816,0,Ü no home work to do meh... 
5382,0,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad"
72,0,HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX
4120,0,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:)
5087,0,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today."
1009,0,"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; ."
599,0,Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too
2811,0,Mm so you asked me not to call radio
5036,0,How many times i told in the stage all use to laugh. You not listen aha.
4829,0,Lol no. Just trying to make your day a little more interesting
3361,0,Please attend the phone:)
1549,0,"Me, i dont know again oh"
1941,0,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex
5452,0,What???? Hello wats talks email address?
992,0,Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.
970,0,"It wont b until 2.15 as trying 2 sort house out, is that ok?"
3512,0,I'm serious. You are in the money base
1067,0,Once free call me sir. I am waiting for you.
4910,0,Will do. Have a good day
265,0,Why you Dint come with us.
3179,0,K k :-):-) then watch some films.
3229,1,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info"
3499,0,You said to me before i went back to bed that you can't sleep for anything.
1083,0,Send to someone else :-)
618,0,For my family happiness..
5410,0,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?"
5434,0,Jesus armand really is trying to tell everybody he can find
4377,1,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy"
1298,0,"K so am I, how much for an 8th? Fifty?"
1512,0,Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?
